driveName,type,diskCapacity,diskMark,rank,price,driveValue,priceperGB,testDate,id
Seagate ST9250421ASG,HDD,232.9,468,7540,5520.0,6.78,0.3,2009,1772
Seagate ST9160418ASG,HDD,148.8,468,7542,3439.2,10.89,0.29,2009,1773
Seagate ST3250620AS,HDD,232.9,467,7545,11040.0,3.39,0.59,2008,1774
WDC WD3200AVJS,HDD,60.0,467,7548,799.2,46.75,0.17,2009,1775
WDC WD800AAJB,HDD,74.5,466,7552,4400.0,8.47,0.74,2010,1776
Hitachi HTS547564A9E384,HDD,596.2,466,7553,4319.2,8.63,0.09,2011,1777
Hitachi HTS543232A7A384,HDD,298.1,466,7554,1455.2,25.6,0.06,2010,1778
TOSHIBA MK1676GSX,HDD,149.0,465,7555,4167.2,8.93,0.35,2012,1779
Seagate ST9320423AS,HDD,298.1,465,7557,2799.2,13.29,0.12,2009,1780
HGST HTS545032A7E380,HDD,298.1,464,7558,1120.0,33.17,0.05,2013,1781
SAMSUNG HM250HI,HDD,232.9,462,7565,4688.0,7.89,0.25,2009,1782
Seagate ST9160411AS,HDD,149.0,462,7567,4559.2,8.11,0.38,2012,1783
Seagate ST3500321CS,HDD,465.8,462,7570,10240.0,3.61,0.27,2009,1784
TOSHIBA MK3259GSXP,HDD,298.1,461,7571,5439.2,6.79,0.23,2012,1785
Seagate ST3750640AS,HDD,698.6,460,7574,1675.2,21.99,0.03,2008,1786
WDC WD5000BEVT,HDD,465.8,458,7579,8791.2,4.17,0.24,2011,1787
Hitachi HDT725032VLA360,HDD,298.1,456,7585,3768.0,9.69,0.16,2008,1788
Seagate ST3500630NS,HDD,365.0,456,7592,1599.2,22.81,0.05,2009,1789
TOSHIBA MK1059GSM,HDD,931.5,456,7593,12415.2,2.94,0.17,2011,1790
Seagate ST320LT020,HDD,298.1,456,7594,3071.2,11.87,0.13,2011,1791
TOSHIBA MK5059GSXP,HDD,465.8,454,7601,7196.0,5.05,0.19,2011,1792
Hitachi HCP725025GLAT80,HDD,232.9,454,7602,13596.0,2.67,0.73,2013,1793
SAMSUNG HM320II,HDD,100.1,454,7604,7164.8,5.07,0.89,2009,1794
TOSHIBA MK6476GSX,HDD,596.2,452,7608,9040.0,4.0,0.19,2011,1795
WDC WD800GD,HDD,74.5,452,7611,3380.8,10.7,0.57,2009,1796
Hitachi HTS547550A9E384,HDD,465.8,451,7612,1840.0,19.63,0.05,2011,1797
WDC WD1600BPVT,HDD,149.0,451,7614,3200.0,11.28,0.27,2013,1798
Seagate ST980411ASG,HDD,74.5,450,7618,4560.0,7.89,0.77,2009,1799
TOSHIBA MK3265GSX,HDD,290.5,448,7626,4799.2,7.47,0.21,2010,1800
Seagate ST3320820SCE,HDD,298.1,448,7627,1996.0,17.96,0.08,2009,1801
Seagate ST9320423ASG,HDD,120.9,448,7629,4080.0,8.78,0.42,2009,1802
WDC WD2500BEVT,HDD,232.9,448,7633,7031.2,5.09,0.38,2010,1803
Seagate ST3160212SCE,HDD,149.0,447,7634,3360.0,10.64,0.28,2009,1804
TOSHIBA MK2576GSX,HDD,111.7,444,7644,11196.0,3.17,1.25,2011,1805
Hitachi HTS545025B9A300,HDD,232.9,444,7647,4194.4,8.46,0.23,2009,1806
WDC WD2500BJKT,HDD,232.9,442,7649,6396.0,5.53,0.34,2009,1807
Seagate ST3300620AS,HDD,279.5,441,7652,4160.0,8.48,0.19,2008,1808
Seagate ST3250820NS,HDD,232.9,441,7654,1916.0,18.41,0.1,2009,1809
WDC WD740GD,HDD,69.2,439,7658,10240.0,3.43,1.85,2008,1810
Hitachi HTS545032A7E380,HDD,298.1,435,7669,7999.2,4.35,0.34,2011,1811
WDC WD7500KPVT,HDD,698.6,435,7671,6070.4,5.73,0.11,2010,1812
WDC WD3200BEVT,HDD,298.1,435,7673,3191.2,10.9,0.13,2010,1813
TOSHIBA MK5076GSX,HDD,465.8,435,7675,3600.0,9.66,0.1,2011,1814
Seagate ST3160812AS,HDD,149.0,434,7676,1746.4,19.9,0.15,2009,1815
TOSHIBA MK5065GSXF,HDD,465.8,434,7677,2720.0,12.77,0.07,2011,1816
Hitachi HCS5C1032CLA382,HDD,298.1,433,7681,2080.0,16.65,0.09,2014,1817
TOSHIBA MK2576GSX,HDD,232.9,432,7684,3200.0,10.81,0.17,2012,1818
WDC WD3200AAJB,HDD,298.1,432,7687,10120.0,3.42,0.42,2009,1819
WDC WD2500AAJB,HDD,232.9,430,7691,2720.0,12.65,0.15,2012,1820
TOSHIBA MK6465GSX,HDD,596.2,428,7699,3759.2,9.1,0.08,2010,1821
WDC WD2500JB,HDD,232.9,427,7708,2800.0,12.2,0.15,2009,1822
Seagate ST9160411AS,HDD,139.0,426,7711,4719.2,7.22,0.42,2009,1823
WDC WD5000YS,HDD,465.8,425,7714,4000.0,8.5,0.11,2008,1824
Seagate ST3400620AS,HDD,372.6,424,7720,6080.0,5.58,0.2,2009,1825
Seagate ST3160215SCE,HDD,149.0,424,7721,6320.0,5.37,0.53,2009,1826
SAMSUNG HM500JI,HDD,465.8,424,7722,3999.2,8.48,0.11,2009,1827
Seagate ST3320620AS,HDD,298.1,423,7727,2927.2,11.55,0.12,2008,1828
WDC WD1600AAJB,HDD,149.0,422,7731,2799.2,12.06,0.23,2009,1829
Seagate ST3160815AS,HDD,149.0,422,7733,2096.0,16.1,0.18,2008,1830
Seagate ST9500325AS,HDD,465.8,421,7734,2951.2,11.42,0.08,2009,1831
WDC WD3200AVVS,HDD,48.8,420,7739,2911.2,11.54,0.75,2009,1832
TOSHIBA MK3264GSY,HDD,290.6,419,7742,7920.0,4.23,0.34,2010,1833
WDC WD5000AAKB,HDD,465.8,419,7743,7600.0,4.41,0.2,2008,1834
WDC WD3200YS,HDD,298.1,416,7756,7920.0,4.2,0.33,2009,1835
Seagate ST9250315ASG,HDD,232.9,416,7759,4560.0,7.3,0.24,2009,1836
WDC WD1000FYPS,HDD,146.5,415,7764,7120.0,4.66,0.61,2009,1837
TOSHIBA MK5065GSX,HDD,465.8,414,7770,4199.2,7.89,0.11,2010,1838
WDC WD1600AVJB,HDD,49.8,414,7771,2800.0,11.83,0.7,2009,1839
Seagate ST3750840AS,HDD,698.6,413,7775,9040.0,3.65,0.16,2009,1840
Seagate ST3160215AS,HDD,149.0,413,7777,7920.0,4.17,0.66,2008,1841
Maxtor 6H500F0,HDD,465.8,411,7787,7632.0,4.31,0.2,2009,1842
WDC WD5000KS,HDD,465.8,411,7788,3520.0,9.34,0.09,2009,1843
Hitachi HTS543216A7A384,HDD,149.0,411,7790,2800.0,11.74,0.23,2013,1844
Seagate ST9160310AS,HDD,149.0,410,7793,5679.2,5.78,0.48,2009,1845
Seagate ST380215AS,HDD,37.1,410,7795,5335.2,6.15,1.8,2009,1846
Hitachi HDP725050GLAT80,HDD,270.4,410,7796,10799.2,3.04,0.5,2009,1847
WDC WD2500SB,HDD,232.9,409,7799,7040.0,4.65,0.38,2013,1848
TOSHIBA MK1656GSY,HDD,142.5,408,7805,12471.2,2.62,1.09,2010,1849
WDC WD3200SD,HDD,298.1,406,7810,10000.0,3.25,0.42,2009,1850
TOSHIBA MK2565GSX,HDD,232.8,406,7813,4960.0,6.55,0.27,2010,1851
Seagate ST9320320AS,HDD,298.1,406,7814,9120.0,3.56,0.38,2008,1852
Hitachi HDS721680PLA380,HDD,74.5,404,7819,3679.2,8.79,0.62,2008,1853
WDC WD2500AAJB,HDD,128.0,403,7823,5600.0,5.76,0.55,2009,1854
Seagate ST3250823AS,HDD,232.9,403,7824,2740.0,11.77,0.15,2008,1855
Seagate ST9160412ASG,HDD,149.0,403,7828,5199.2,6.2,0.44,2009,1856
WDC WD1600JS,HDD,149.0,401,7839,5360.8,5.98,0.45,2008,1857
TOSHIBA MK2555GSX,HDD,232.9,401,7840,3516.0,9.12,0.19,2009,1858
Hitachi HDT725032VLA380,HDD,298.1,400,7842,3600.0,8.89,0.15,2009,1859
Hitachi HDS721016CLA382,HDD,97.7,399,7845,17538.4,1.82,2.24,2010,1860
WDC WD4000KD,HDD,372.6,399,7850,7920.0,4.03,0.27,2009,1861
WDC WD2500JS,HDD,232.9,399,7851,2078.4,15.34,0.11,2009,1862
SAMSUNG HD160JJ,HDD,149.0,397,7857,3600.0,8.81,0.3,2008,1863
Seagate ST380815AS,HDD,74.5,397,7858,2639.2,12.02,0.44,2008,1864
WDC WD2500KS,HDD,232.9,394,7863,6240.0,5.05,0.33,2009,1865
Seagate ST3160215ACE,HDD,149.0,394,7864,4409.6,7.15,0.37,2009,1866
WDC WD1600YS,HDD,153.4,393,7870,5900.8,5.33,0.48,2009,1867
Seagate ST3200820A,HDD,29.3,392,7873,8800.0,3.56,3.75,2009,1868
Seagate ST3160211AS,HDD,149.0,392,7876,6240.0,5.03,0.52,2009,1869
Seagate ST9250315AS,HDD,232.9,391,7886,2239.2,13.96,0.12,2009,1870
Seagate ST3250623A,HDD,232.9,390,7887,9119.2,3.42,0.49,2009,1871
WDC WD2500BPVT,HDD,232.9,390,7890,2396.0,13.01,0.13,2010,1872
Maxtor 6L300S0,HDD,139.7,389,7895,4160.0,7.48,0.37,2009,1873
Seagate ST3500630A,HDD,77.5,388,7903,4552.0,6.82,0.73,2009,1874
WDC WD2500YS,HDD,233.8,387,7907,15600.0,1.98,0.83,2009,1875
Hitachi HDT725025VLA380,HDD,232.9,387,7910,10560.0,2.93,0.57,2008,1876
SAMSUNG HM320JI,HDD,290.2,386,7911,3199.2,9.66,0.14,2008,1877
Seagate ST3500830A,HDD,465.8,386,7918,16640.0,1.86,0.45,2008,1878
Seagate ST380811AS,HDD,74.5,384,7923,2946.4,10.43,0.49,2008,1879
Seagate ST9250827AS,HDD,15.0,382,7930,5440.0,5.62,4.53,2009,1880
WDC WD5000AAJB,HDD,459.6,382,7935,9276.0,3.29,0.25,2009,1881
Seagate ST3320820A,HDD,298.1,382,7936,5830.4,5.24,0.24,2012,1882
Seagate ST3160212ACE,HDD,149.0,382,7937,4640.0,6.59,0.39,2009,1883
Seagate ST3250624AS,HDD,232.9,382,7938,7920.0,3.86,0.43,2009,1884
Seagate ST9320325AS,HDD,298.1,382,7939,3600.0,8.48,0.15,2009,1885
SAMSUNG HD400LD,HDD,58.6,380,7945,11760.0,2.59,2.51,2009,1886
Seagate ST3802110AS,HDD,74.5,379,7954,5040.0,6.02,0.85,2009,1887
Seagate ST3200827AS,HDD,186.3,378,7962,10240.0,2.95,0.69,2008,1888
WDC WD800BEVT,HDD,74.5,378,7965,8719.2,3.47,1.46,2009,1889
TOSHIBA MK1251GSY,HDD,111.8,376,7976,3920.0,7.67,0.44,2014,1890
Seagate ST3160815A,HDD,149.0,376,7978,5840.0,5.15,0.49,2009,1891
SAMSUNG HM160HI,HDD,149.0,375,7981,1007.2,29.81,0.08,2009,1892
Seagate ST3250823A,HDD,48.8,373,7992,3944.8,7.56,1.01,2008,1893
Seagate ST3750640A,HDD,698.6,373,7995,13031.2,2.29,0.23,2009,1894
WDC WD2500YD,HDD,233.8,372,7999,4399.2,6.76,0.24,2008,1895
Seagate ST3300831AS,HDD,279.5,372,8001,10400.0,2.86,0.47,2008,1896
Maxtor 6B200M0,HDD,48.8,371,8003,3196.0,9.29,0.82,2009,1897
Maxtor 6B300S0,HDD,279.5,371,8006,8480.0,3.5,0.38,2009,1898
WDC WD2500AVJB,HDD,232.9,371,8007,8560.0,3.47,0.46,2013,1899
Seagate ST3300831SCE,HDD,279.5,370,8009,6151.2,4.81,0.28,2012,1900
Seagate ST3160212A,HDD,149.0,370,8010,7920.0,3.74,0.66,2009,1901
WDC WD1600BEVT,HDD,149.0,370,8013,2240.0,13.21,0.19,2009,1902
TOSHIBA MK3263GSX,HDD,298.1,369,8014,1679.2,17.6,0.07,2009,1903
Seagate ST9500325ASG,HDD,465.7,369,8018,10320.0,2.86,0.28,2010,1904
WDC WD1600YD,HDD,153.4,369,8019,5167.2,5.71,0.42,2009,1905
Seagate ST3400633AS,HDD,372.6,367,8028,4778.4,6.14,0.16,2009,1906
Hitachi HTS543225A7A384,HDD,232.9,364,8035,2320.0,12.56,0.12,2010,1907
TOSHIBA MK3252GSX,HDD,298.1,364,8036,2799.2,10.4,0.12,2008,1908
Seagate ST380819AS,HDD,69.8,364,8037,6320.0,4.61,1.13,2009,1909
Hitachi HDS725050KLA360,HDD,465.8,364,8042,3199.2,9.1,0.09,2012,1910
Hitachi HDT722516DLA380,HDD,78.1,363,8045,4400.0,6.6,0.7,2008,1911
Maxtor 7L250S0,HDD,224.6,362,8054,5200.0,5.57,0.29,2009,1912
Seagate ST3320820A,HDD,200.4,362,8056,5840.0,4.96,0.36,2009,1913
WDC WD2500BEVS,HDD,232.9,361,8060,8279.2,3.48,0.44,2009,1914
TOSHIBA MK2552GSX,HDD,232.9,359,8069,2392.0,12.0,0.13,2008,1915
WDC WD3200BEVE,HDD,48.8,356,8080,7200.0,3.96,1.84,2009,1916
Seagate ST9120817AS,HDD,109.7,355,8082,6319.2,4.49,0.72,2009,1917
Seagate ST3400833AS,HDD,30.0,355,8086,8880.0,3.2,3.7,2009,1918
TOSHIBA MK1652GSX,HDD,149.0,355,8089,3662.4,7.75,0.31,2012,1919
KingSpec KSD-ZF18.6-064MS,SSD,59.0,354,8093,4113.6,6.88,0.87,2013,1920
WDC WD2500JD,HDD,232.9,353,8098,14720.0,1.92,0.79,2009,1921
Seagate ST980313AS,HDD,74.5,352,8109,4151.2,6.78,0.7,2009,1922
SAMSUNG SP1614C,HDD,149.0,351,8116,3920.0,7.16,0.33,2009,1923
Seagate ST3400832AS,HDD,372.6,350,8117,4720.0,5.94,0.16,2009,1924
Seagate ST380013AS,HDD,74.5,348,8126,3116.0,8.94,0.52,2008,1925
Seagate ST3500641AS,HDD,465.8,348,8129,14480.0,1.92,0.39,2009,1926
SAMSUNG HD080HJ,HDD,74.5,348,8133,2396.0,11.62,0.4,2008,1927
Maxtor 6L250R0,HDD,233.8,348,8134,1879.2,14.81,0.1,2008,1928
Maxtor 7Y250M0,HDD,233.8,348,8135,10320.0,2.7,0.55,2008,1929
Seagate ST3160827AS,HDD,149.0,347,8137,5580.0,4.97,0.47,2008,1930
WDC WD2500BB,HDD,232.9,346,8143,2456.8,11.27,0.13,2009,1931
Seagate ST3250824A,HDD,232.9,346,8145,5040.0,5.49,0.27,2012,1932
Seagate ST3200822A,HDD,186.3,346,8147,7920.0,3.49,0.53,2008,1933
WDC WD800JD,HDD,74.5,345,8152,13000.0,2.12,2.18,2009,1934
Hitachi HTS545016B9A300,HDD,149.0,342,8167,4160.0,6.57,0.35,2009,1935
Hitachi HTS545016B9SA00,HDD,149.0,341,8170,6396.0,4.27,0.54,2010,1936
Seagate ST3400832A,HDD,146.3,340,8179,1236.8,21.99,0.11,2009,1937
Hitachi HTS543232L9SA00,HDD,298.1,340,8181,6640.0,4.1,0.28,2009,1938
WDC WD3200BEVE,HDD,298.1,340,8182,5999.2,4.53,0.25,2012,1939
TOSHIBA MK1633GSG,HDD,149.0,339,8186,6303.2,4.3,0.53,2010,1940
Hitachi HTS542525K9SA00,HDD,232.9,338,8189,6884.8,3.93,0.37,2008,1941
WDC WD1600BEVS,HDD,149.0,338,8194,6716.0,4.02,0.56,2009,1942
Seagate ST380817AS,HDD,74.5,336,8197,2923.2,9.2,0.49,2009,1943
TOSHIBA MK1652GSX,HDD,141.2,336,8200,1567.2,17.15,0.14,2009,1944
WDC WD1600BB,HDD,149.0,336,8201,1839.2,14.62,0.15,2009,1945
Seagate ST3120213AS,HDD,111.8,335,8205,5680.0,4.72,0.64,2009,1946
Seagate ST3160215A,HDD,149.0,334,8209,7200.0,3.71,0.6,2009,1947
TOSHIBA MK3255GSX,HDD,298.1,334,8211,3991.2,6.69,0.17,2009,1948
WDC WD1200BEVT,HDD,111.8,333,8213,4079.2,6.53,0.46,2009,1949
WDC WD2500BEVE,HDD,232.9,333,8215,6264.8,4.25,0.34,2009,1950
TOSHIBA MK4058GSX,HDD,131.6,333,8220,3119.2,8.54,0.3,2009,1951
Hitachi HDS722580VLSA80,HDD,76.7,332,8223,3600.0,7.38,0.59,2009,1952
Seagate ST3250824A,HDD,39.1,332,8225,6000.0,4.43,1.92,2009,1953
Hitachi HTS543216L9A300,HDD,103.9,331,8238,1519.2,17.43,0.18,2009,1954
WDC WD800JB,HDD,74.5,330,8239,7951.2,3.32,1.33,2009,1955
Seagate ST980813ASG,HDD,74.5,328,8250,4640.0,5.66,0.78,2009,1956
Hitachi HTS722012K9A300,HDD,111.7,328,8251,6311.2,4.16,0.71,2009,1957
Seagate ST980813AS,HDD,74.5,326,8258,7360.0,3.54,1.23,2009,1958
Seagate ST9160823AS,HDD,149.0,326,8260,6040.0,4.32,0.51,2008,1959
Seagate ST9200827AS,HDD,176.7,325,8265,3199.2,8.13,0.23,2009,1960
TOSHIBA MK1655GSX,HDD,149.0,325,8267,2071.2,12.55,0.17,2009,1961
Hitachi HTS543232L9A300,HDD,298.1,325,8271,3590.4,7.24,0.15,2009,1962
Hitachi HDS722525VLAT80,HDD,232.9,324,8272,9280.0,2.79,0.5,2009,1963
SAMSUNG SP0802N,HDD,74.6,324,8274,7920.0,3.27,1.33,2009,1964
Maxtor 6L080P0,HDD,76.3,324,8275,13000.0,1.99,2.13,2009,1965
Seagate ST3160023A,HDD,149.0,324,8277,5599.2,4.63,0.47,2008,1966
Seagate ST9160314AS,HDD,149.0,323,8281,11996.0,2.15,1.01,2009,1967
WDC WD1200BEVS,HDD,111.8,320,8296,10391.2,2.46,1.16,2009,1968
Maxtor 6Y120L0,HDD,114.5,318,8301,3516.0,7.24,0.38,2008,1969
Maxtor 6E040L0,HDD,6.8,317,8307,3160.0,8.03,5.81,2008,1970
Seagate ST380215A,HDD,10.4,314,8316,5596.0,4.49,6.73,2009,1971
WDC WD800BB,HDD,74.5,312,8322,7196.0,3.47,1.21,2009,1972
WDC WD1200JB,HDD,111.8,311,8332,15999.2,1.56,1.79,2009,1973
FUJITSU MHZ2250BH,HDD,232.9,310,8333,13596.0,1.83,0.73,2008,1974
Hitachi HDS725050KLA360,HDD,244.1,309,8336,5200.0,4.75,0.27,2009,1975
FUJITSU MHZ2120BH,HDD,111.8,308,8341,6796.0,3.63,0.76,2009,1976
SAMSUNG SP0411N,HDD,37.3,303,8363,4400.0,5.51,1.47,2008,1977
TOSHIBA MK1246GSX,HDD,9.8,301,8374,2000.0,12.04,2.55,2009,1978
SAMSUNG HD300LD,HDD,279.5,299,8379,12800.0,1.87,0.57,2009,1979
Seagate ST3120025ACE,HDD,78.1,298,8382,14960.0,1.59,2.39,2009,1980
TOSHIBA MK2533GSG,HDD,232.8,296,8389,3190.4,7.42,0.17,2010,1981
Seagate ST3120026AS,HDD,14.1,295,8391,12639.2,1.87,11.2,2008,1982
Seagate ST340014AS,HDD,7.8,295,8394,8079.2,2.92,12.95,2009,1983
Maxtor 4R160L0,HDD,152.7,294,8397,3120.0,7.54,0.26,2009,1984
SAMSUNG HM160HC,HDD,24.4,293,8399,12960.0,1.81,6.64,2008,1985
Seagate ST3120026A,HDD,9.5,293,8401,8879.2,2.64,11.68,2008,1986
WDC WD800BEVS,HDD,74.5,293,8405,6191.2,3.78,1.04,2009,1987
Hitachi HDS728080PLAT20,HDD,76.7,293,8406,5196.0,4.51,0.85,2009,1988
TOSHIBA MK2529GSG,HDD,227.3,291,8408,26160.0,0.89,1.44,2009,1989
SAMSUNG HM251JI,HDD,135.2,289,8411,12636.0,1.83,1.17,2009,1990
Seagate ST340014A,HDD,37.3,288,8412,2876.8,8.01,0.96,2008,1991
Maxtor 4R120L0,HDD,113.0,286,8419,1359.2,16.83,0.15,2009,1992
TOSHIBA MK8046GSX,HDD,74.5,285,8421,1600.0,14.25,0.27,2009,1993
TOSHIBA MK1233GSG,HDD,111.8,285,8423,12476.0,1.83,1.39,2013,1994
WDC WD400JB,HDD,37.3,284,8424,2800.0,8.11,0.94,2009,1995
Hitachi HDS722512VLAT20,HDD,19.5,284,8427,2840.0,8.0,1.82,2009,1996
SAMSUNG SV1203N,HDD,111.8,283,8428,1996.0,11.34,0.22,2009,1997
Maxtor 4R080L0,HDD,76.3,281,8433,1720.0,13.07,0.28,2009,1998
WDC WD1200BEVE,HDD,111.8,281,8434,8159.2,2.76,0.91,2009,1999
TOSHIBA MK1646GSX,HDD,149.0,275,8444,2240.0,9.82,0.19,2009,2000
Seagate ST380011A,HDD,74.5,271,8453,5120.0,4.24,0.86,2008,2001
WDC WD800BEVE,HDD,74.3,271,8454,5599.2,3.87,0.94,2009,2002
Seagate ST980811AS,HDD,74.5,268,8461,2396.0,8.96,0.4,2008,2003
Seagate ST3120025ACE,HDD,111.8,268,8463,5200.0,4.12,0.58,2012,2004
Seagate ST9120822A,HDD,111.8,266,8471,5680.0,3.75,0.64,2009,2005
Seagate ST380012ACE,HDD,74.5,265,8473,4636.0,4.57,0.78,2013,2006
Seagate ST380012A,HDD,37.1,263,8479,6960.0,3.02,2.35,2009,2007
Hitachi HTS542516K9SA00,HDD,149.0,263,8480,4000.0,5.26,0.34,2009,2008
TOSHIBA MK8037GSX,HDD,74.5,260,8484,3120.0,6.67,0.52,2009,2009
TOSHIBA MK1229GSG,HDD,110.8,252,8504,2399.2,8.4,0.27,2009,2010
Seagate ST9160821A,HDD,144.1,251,8509,2396.0,8.38,0.21,2009,2011
TOSHIBA MK1637GSX,HDD,149.0,251,8511,3448.0,5.82,0.29,2008,2012
Seagate ST9160821AS,HDD,149.0,251,8512,2925.6,6.86,0.25,2009,2013
WDC WD200BB,HDD,18.6,248,8518,3920.0,5.06,2.63,2009,2014
Seagate ST380012A,HDD,74.5,247,8520,6080.0,3.25,1.02,2013,2015
Seagate ST3120023A,HDD,0.5726,246,8525,6240.0,3.15,136.22,2009,2016
Seagate ST380012ACE,HDD,15.0,245,8527,4636.0,4.23,3.86,2009,2017
Seagate ST9120821A,HDD,111.8,245,8528,4399.2,4.46,0.49,2009,2018
Seagate ST980815A,HDD,74.5,243,8530,6390.4,3.04,1.07,2009,2019
Hitachi HDS722540VLAT20,HDD,38.3,242,8533,9360.0,2.07,3.05,2013,2020
TOSHIBA MK1237GSX,HDD,102.1,242,8535,2792.0,6.93,0.34,2009,2021
Seagate ST9120822AS,HDD,111.8,241,8540,7360.0,2.62,0.82,2008,2022
Seagate ST96812AS,HDD,55.9,239,8548,4400.0,4.35,0.98,2009,2023
TOSHIBA MK2035GSS,HDD,186.3,236,8554,4000.0,4.73,0.27,2009,2024
WDC WD1600BEVE,HDD,39.1,235,8558,12799.2,1.47,4.09,2009,2025
Seagate ST380023A,HDD,18.8,232,8569,6320.0,2.94,4.2,2009,2026
FUJITSU MHW2160BH,HDD,136.4,231,8571,12096.0,1.53,1.11,2008,2027
SAMSUNG SP0822N,HDD,16.6,229,8576,7360.0,2.49,5.54,2008,2028
Seagate ST360012A,HDD,29.5,227,8583,1279.2,14.2,0.54,2009,2029
TOSHIBA MK8026GAX,HDD,74.5,218,8615,2800.0,6.23,0.47,2013,2030
TOSHIBA MK1235GSL,HDD,111.4,214,8633,3889.6,4.4,0.44,2009,2031
Samsung MCBQE64GBMPP,SSD,59.6,209,8655,2932.8,5.7,0.62,2012,2032
Hitachi HTS541612J9SA00,HDD,111.8,208,8659,5599.2,2.97,0.63,2008,2033
TOSHIBA MK6034GSX,HDD,55.9,207,8660,2000.0,8.28,0.45,2009,2034
TOSHIBA MK8034GSX,HDD,58.6,203,8676,2280.0,7.12,0.49,2008,2035
SAMSUNG SV8004H,HDD,74.6,200,8682,3436.0,4.66,0.58,2009,2036
TOSHIBA MK8026GAX,HDD,9.8,199,8691,3120.0,5.1,3.98,2009,2037
Seagate ST320011A,HDD,18.6,199,8692,2238.4,7.11,1.5,2009,2038
TOSHIBA MK4026GAX,HDD,37.3,197,8697,1676.0,9.4,0.56,2009,2039
TOSHIBA MK6032GSX,HDD,55.9,196,8699,2108.0,7.44,0.47,2013,2040
TOSHIBA MK6026GAX,HDD,55.9,193,8720,3200.0,4.83,0.72,2013,2041
HITACHI HTS541660J9SA00,HDD,49.9,193,8723,3999.2,3.86,1.0,2009,2042
TOSHIBA MK6028GAL,HDD,55.9,190,8736,3120.0,4.87,0.7,2009,2043
SAMSUNG SV0602H,HDD,55.9,190,8737,6160.0,2.47,1.38,2013,2044
TOSHIBA MK1032GAX,HDD,93.2,190,8739,6151.2,2.47,0.83,2009,2045
Hitachi HTS548040M9AT00,HDD,34.5,189,8741,3279.2,4.61,1.19,2009,2046
TOSHIBA MK4034GSX,HDD,37.3,187,8754,2428.0,6.16,0.81,2009,2047
TOSHIBA MK8032GSX,HDD,74.5,185,8761,3600.0,4.11,0.6,2009,2048
SAMSUNG SV0602H,HDD,9.3,183,8770,4960.0,2.95,6.67,2008,2049
SAMSUNG MP0402H,HDD,37.3,183,8771,1649.6,8.87,0.55,2009,2050
TOSHIBA MK4032GAX,HDD,37.3,182,8775,3439.2,4.23,1.15,2009,2051
SAMSUNG HS122JC,HDD,111.8,181,8777,6263.2,2.31,0.7,2009,2052
Seagate ST320413A,HDD,18.6,179,8783,2237.6,6.4,1.5,2009,2053
SAMSUNG HS06THB,HDD,55.9,176,8791,4399.2,3.2,0.98,2009,2054
WDC WD800VE,HDD,71.5,175,8794,14396.0,0.97,2.52,2009,2055
TOSHIBA MK6026GAX,HDD,53.0,174,8802,3200.0,4.35,0.75,2009,2056
Seagate ST960812A,HDD,55.9,171,8807,15440.0,0.89,3.45,2009,2057
TOSHIBA MK1214GAH,HDD,103.7,167,8824,12400.0,1.08,1.49,2009,2058
Hitachi DK23FA-80,HDD,69.5,165,8828,703.2,18.77,0.13,2009,2059
Seagate ST340810A,HDD,37.3,161,8832,10396.0,1.24,3.48,2008,2060
Seagate ST320014A,HDD,18.6,161,8833,2207.2,5.84,1.48,2012,2061
TOSHIBA MK4025GAS,HDD,37.3,159,8835,2352.0,5.41,0.79,2008,2062
Hitachi DK23EA-60,HDD,55.9,153,8852,2556.0,4.79,0.57,2009,2063
TOSHIBA MK6025GAS,HDD,55.9,149,8859,2636.0,4.52,0.59,2009,2064
TOSHIBA MK1011GAH,HDD,83.2,147,8864,6240.0,1.88,0.94,2008,2065
Hitachi HTC426060G9AT00,HDD,55.9,147,8865,4799.2,2.45,1.07,2009,2066
TOSHIBA MK1011GAH,HDD,93.2,147,8866,7920.0,1.48,1.06,2013,2067
TOSHIBA MK8025GAS,HDD,69.5,147,8867,2045.6,5.75,0.37,2009,2068
FUJITSU MHV2080AT,HDD,27.9,145,8869,5520.0,2.1,2.47,2009,2069
TOSHIBA MK2018GAP,HDD,18.6,132,8883,5520.0,1.91,3.71,2009,2070
TOSHIBA MK8007GAH,HDD,71.1,130,8891,3040.0,3.42,0.53,2009,2071
TOSHIBA MK8009GAH,HDD,74.5,130,8892,2960.0,3.51,0.5,2009,2072
TOSHIBA MK6008GAH,HDD,29.3,129,8895,9920.0,1.04,4.23,2009,2073
QUANTUM FIREBALLlct20 40,HDD,12.8,124,8903,5596.0,1.77,5.46,2009,2074
WDC WD200EB,HDD,9.8,120,8910,5116.8,1.88,6.53,2009,2075
Hitachi HTC426040G9AT00,HDD,37.3,116,8913,1280.0,7.25,0.43,2009,2076
TOSHIBA MK6006GAH,HDD,41.2,112,8917,1919.2,4.67,0.58,2009,2077
TOSHIBA MK3008GAL,HDD,27.9,94,8925,5444.8,1.38,2.44,2013,2078
